delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,expected_time_hours_recon,speed_kmph_recon,weather_mult_recon,delivery_time_hours_recon,partner_mult_recon,delay_hours_recon,delayed_flag_recon,order_date_recon,order_ts_recon,delivery_ts_recon,expected_ts_recon,hour,order_hour,order_day,is_weekend
15531.0,ekart,clothing,van,same day,south,stormy,212.5,30.72,yes,failed,2,1254.66,26.4,45,1.1,6.43693482,1.002593401,-19.96306518,0,19-09-2024,2024-09-19 12:00:00,2024-09-19 18:26:12.965350581,2024-09-20 14:24:00,12,12,3,0
15532.0,delhivery,automobile parts,ev bike,two day,east,stormy,126.0,12.04,no,delivered,5,666.12,48.0,30,1.1,5.399209362,0.99343672,-42.60079064,0,01-04-2024,2024-04-01 18:00:00,2024-04-01 23:23:57.153702321,2024-04-03 18:00:00,18,18,0,0
15533.0,amazon logistics,fragile items,van,express,south,cold,6.9,32.61,no,delivered,4,182.33,8.0,45,1.05,1.373422997,1.00190617,-6.626577003,0,04-08-2024,2024-08-04 12:00:00,2024-08-04 13:22:24.322788688,2024-08-04 20:00:00,12,12,6,1
15534.0,xpressbees,electronics,scooter,same day,north,stormy,110.6,4.24,yes,failed,1,665.72,24.0,40,1.1,3.705355062,1.005583797,-20.29464494,0,30-07-2024,2024-07-30 10:00:00,2024-07-30 13:42:19.278224359,2024-07-31 10:00:00,10,10,1,0
15535.0,blue dart,groceries,bike,same day,central,hot,59.0,45.15,no,delivered,4,530.45,24.0,35,1.1,3.400796584,1.000945045,-20.59920342,0,10-01-2024,2024-01-10 12:00:00,2024-01-10 15:24:02.867702328,2024-01-11 12:00:00,12,12,2,0
15536.0,dhl,cosmetics,ev bike,standard,west,hot,163.4,32.43,no,delivered,5,914.29,48.0,30,1.1,7.246173399,0.998811829,-40.7538266,0,13-11-2024,2024-11-13 16:00:00,2024-11-13 23:14:46.224237123,2024-11-15 16:00:00,16,16,2,0
15537.0,ekart,electronics,truck,standard,central,hot,260.6,32.4,no,delivered,5,1400.2,52.8,50,1.1,7.014143437,1.002593401,-45.78585656,0,17-02-2024,2024-02-17 16:00:00,2024-02-17 23:00:50.916372242,2024-02-19 20:48:00,16,16,5,1
15538.0,ecom express,electronics,ev van,express,south,stormy,297.1,22.75,yes,failed,2,1606.75,8.8,40,1.1,9.219362928,0.999849571,0.419362928,1,13-09-2024,2024-09-13 10:00:00,2024-09-13 19:13:09.706541721,2024-09-13 18:48:00,10,10,4,0
15539.0,ecom express,pharmacy,scooter,same day,south,clear,165.6,40.66,no,delivered,4,1049.98,24.0,40,1.0,5.452379678,0.999849571,-18.54762032,0,10-09-2024,2024-09-10 11:00:00,2024-09-10 16:27:08.566842535,2024-09-11 11:00:00,11,11,1,0
15540.0,xpressbees,groceries,scooter,same day,south,clear,278.9,38.41,no,delivered,4,1609.73,26.4,40,1.0,8.286714393,1.005583797,-18.11328561,0,14-10-2024,2024-10-14 12:00:00,2024-10-14 20:17:12.171815815,2024-10-15 14:24:00,12,12,0,0
15541.0,dhl,groceries,scooter,two day,south,stormy,261.7,29.06,no,delivered,3,1395.68,52.8,40,1.1,8.376105916,0.998811829,-44.42389408,0,04-09-2024,2024-09-04 13:00:00,2024-09-04 21:22:33.981297175,2024-09-06 17:48:00,13,13,2,0
15542.0,delhivery,cosmetics,van,standard,west,rainy,59.8,24.71,no,delivered,3,373.13,48.0,45,1.2,2.769410168,0.99343672,-45.23058983,0,02-11-2024,2024-11-02 14:00:00,2024-11-02 16:46:09.876603896,2024-11-04 14:00:00,14,14,5,1
15543.0,ekart,furniture,bike,same day,central,rainy,9.1,21.42,no,delivered,4,209.76,24.0,35,1.2,1.429778398,1.002593401,-22.5702216,0,11-02-2024,2024-02-11 12:00:00,2024-02-11 13:25:47.202232720,2024-02-12 12:00:00,12,12,6,1
15544.0,delhivery,cosmetics,bike,two day,north,stormy,258.0,42.97,no,delivered,5,1418.91,52.8,35,1.1,9.54087827,0.99343672,-43.25912173,0,16-06-2024,2024-06-16 14:00:00,2024-06-16 23:32:27.161773692,2024-06-18 18:48:00,14,14,6,1
15545.0,amazon logistics,clothing,ev bike,standard,north,foggy,172.5,46.56,no,delivered,4,1002.18,48.0,30,1.15,8.274121876,1.00190617,-39.72587812,0,29-05-2024,2024-05-29 17:00:00,2024-05-30 01:16:26.838753477,2024-05-31 17:00:00,17,17,2,0
15546.0,delhivery,electronics,ev bike,two day,west,clear,233.3,34.05,no,delivered,3,1268.65,52.8,30,1.0,8.898874994,0.99343672,-43.90112501,0,07-11-2024,2024-11-07 10:00:00,2024-11-07 18:53:55.949977579,2024-11-09 14:48:00,10,10,3,0
15547.0,xpressbees,documents,truck,two day,north,foggy,193.9,49.08,no,delivered,4,1116.74,48.0,50,1.15,6.197955954,1.005583797,-41.80204405,0,01-08-2024,2024-08-01 17:00:00,2024-08-01 23:11:52.641435030,2024-08-03 17:00:00,17,17,3,0
15548.0,ecom express,clothing,van,standard,central,cold,68.8,48.05,no,delivered,3,488.15,48.0,45,1.05,3.138911078,0.999849571,-44.86108892,0,04-02-2024,2024-02-04 14:00:00,2024-02-04 17:08:20.079880195,2024-02-06 14:00:00,14,14,6,1
15549.0,ekart,documents,van,standard,north,clear,136.1,29.89,no,delivered,3,770.17,48.0,45,1.0,4.132935079,1.002593401,-43.86706492,0,06-07-2024,2024-07-06 15:00:00,2024-07-06 19:07:58.566285393,2024-07-08 15:00:00,15,15,5,1
15550.0,xpressbees,fragile items,truck,standard,south,hot,106.1,24.33,no,delivered,5,603.49,48.0,50,1.1,3.438553569,1.005583797,-44.56144643,0,10-10-2024,2024-10-10 18:00:00,2024-10-10 21:26:18.792849793,2024-10-12 18:00:00,18,18,3,0
15551.0,amazon logistics,clothing,scooter,standard,south,hot,208.7,26.14,no,delivered,4,1121.92,52.8,40,1.1,6.87741458,1.00190617,-45.92258542,0,09-08-2024,2024-08-09 10:00:00,2024-08-09 16:52:38.692486984,2024-08-11 14:48:00,10,10,4,0
15552.0,dhl,clothing,ev bike,express,east,hot,17.8,21.18,no,delivered,4,202.54,8.0,30,1.1,1.666644053,0.998811829,-6.333355947,0,06-04-2024,2024-04-06 08:00:00,2024-04-06 09:39:59.918591023,2024-04-06 16:00:00,8,8,5,1
15553.0,fedex,clothing,bike,express,central,clear,134.7,41.72,no,delivered,5,848.66,8.0,35,1.0,5.155432135,0.994686582,-2.844567865,0,22-02-2024,2024-02-22 11:00:00,2024-02-22 16:09:19.555685175,2024-02-22 19:00:00,11,11,3,0
15554.0,blue dart,documents,ev bike,express,east,foggy,74.1,35.55,yes,failed,1,527.15,8.0,30,1.15,4.237150515,1.000945045,-3.762849485,0,23-03-2024,2024-03-23 12:00:00,2024-03-23 16:14:13.741854457,2024-03-23 20:00:00,12,12,5,1
15555.0,dhl,clothing,ev bike,two day,south,cold,212.5,29.91,no,delivered,5,1152.23,52.8,30,1.05,8.580402887,0.998811829,-44.21959711,0,02-09-2024,2024-09-02 11:00:00,2024-09-02 19:34:49.450394683,2024-09-04 15:48:00,11,11,0,0
15556.0,amazon logistics,clothing,truck,express,west,rainy,139.9,40.55,yes,delayed,2,871.15,8.0,50,1.2,4.940198943,1.00190617,-3.059801057,0,19-10-2024,2024-10-19 08:00:00,2024-10-19 12:56:24.716194418,2024-10-19 16:00:00,8,8,5,1
15557.0,shadowfax,pharmacy,scooter,standard,east,foggy,210.5,30.16,no,delivered,5,1142.98,52.8,40,1.15,7.336564215,1.002186885,-45.46343578,0,14-05-2024,2024-05-14 16:00:00,2024-05-14 23:20:11.631175490,2024-05-16 20:48:00,16,16,1,0
15558.0,blue dart,clothing,ev van,same day,central,cold,238.3,45.5,no,delivered,5,1428.0,26.4,40,1.05,7.743185746,1.000945045,-18.65681425,0,15-01-2024,2024-01-15 09:00:00,2024-01-15 16:44:35.468686053,2024-01-16 11:24:00,9,9,0,0
15559.0,fedex,clothing,ev bike,same day,central,stormy,230.8,0.91,yes,delayed,3,1256.73,26.4,30,1.1,8.984692227,0.994686582,-17.41530777,0,25-02-2024,2024-02-25 13:00:00,2024-02-25 21:59:04.892015533,2024-02-26 15:24:00,13,13,6,1
15560.0,xpressbees,fragile items,ev van,express,central,foggy,277.2,27.14,yes,failed,1,1517.42,8.8,40,1.15,9.219916268,1.005583797,0.419916268,1,13-03-2024,2024-03-13 10:00:00,2024-03-13 19:13:11.698565790,2024-03-13 18:48:00,10,10,2,0
15561.0,delhivery,electronics,bike,same day,north,clear,30.5,38.21,no,delivered,5,367.13,24.0,35,1.0,2.121611844,0.99343672,-21.87838816,0,10-06-2024,2024-06-10 15:00:00,2024-06-10 17:07:17.802636657,2024-06-11 15:00:00,15,15,0,0
15562.0,xpressbees,electronics,truck,standard,south,stormy,25.7,41.63,no,delivered,5,253.39,48.0,50,1.1,2.042602143,1.005583797,-45.95739786,0,07-10-2024,2024-10-07 10:00:00,2024-10-07 12:02:33.367714224,2024-10-09 10:00:00,10,10,0,0
15563.0,blue dart,electronics,bike,two day,north,foggy,70.6,23.54,no,delivered,3,423.62,48.0,35,1.15,3.439381586,1.000945045,-44.56061841,0,03-06-2024,2024-06-03 13:00:00,2024-06-03 16:26:21.773707886,2024-06-05 13:00:00,13,13,0,0
15564.0,ekart,furniture,bike,express,east,rainy,136.9,13.81,yes,delayed,3,775.93,8.0,35,1.2,5.639742569,1.002593401,-2.360257431,0,26-04-2024,2024-04-26 10:00:00,2024-04-26 15:38:23.073248932,2024-04-26 18:00:00,10,10,4,0
15565.0,dhl,cosmetics,bike,standard,central,rainy,150.3,11.31,no,delivered,5,785.43,48.0,35,1.2,6.017424623,0.998811829,-41.98257538,0,30-01-2024,2024-01-30 13:00:00,2024-01-30 19:01:02.728643761,2024-02-01 13:00:00,13,13,1,0
15566.0,fedex,cosmetics,ev bike,express,north,cold,268.9,18.71,yes,failed,2,1450.63,8.8,30,1.05,10.27452553,0.994686582,1.474525527,1,17-07-2024,2024-07-17 10:00:00,2024-07-17 20:16:28.291896264,2024-07-17 18:48:00,10,10,2,0
15567.0,ecom express,cosmetics,ev bike,standard,central,stormy,296.3,45.68,no,delivered,4,1618.54,52.8,30,1.1,12.41742511,0.999849571,-40.38257489,0,10-02-2024,2024-02-10 14:00:00,2024-02-11 02:25:02.730384066,2024-02-12 18:48:00,14,14,5,1
15568.0,ekart,electronics,ev van,same day,north,hot,102.2,27.54,no,delivered,3,693.62,24.0,40,1.1,3.976666416,1.002593401,-20.02333358,0,05-07-2024,2024-07-05 11:00:00,2024-07-05 14:58:35.999096703,2024-07-06 11:00:00,11,11,4,0
15569.0,ekart,groceries,truck,express,east,clear,285.1,36.46,no,delivered,3,1584.88,8.8,50,1.0,6.949175384,1.002593401,-1.850824616,0,30-04-2024,2024-04-30 11:00:00,2024-04-30 17:56:57.031383544,2024-04-30 19:48:00,11,11,1,0
15570.0,dhl,pharmacy,truck,two day,south,cold,77.1,21.49,no,delivered,4,449.97,48.0,50,1.05,2.592306233,0.998811829,-45.40769377,0,30-08-2024,2024-08-30 17:00:00,2024-08-30 19:35:32.302439505,2024-09-01 17:00:00,17,17,4,0
15571.0,amazon logistics,cosmetics,scooter,express,central,rainy,56.1,35.07,yes,failed,1,435.71,8.0,40,1.2,3.130636171,1.00190617,-4.869363829,0,02-01-2024,2024-01-02 09:00:00,2024-01-02 12:07:50.290216266,2024-01-02 17:00:00,9,9,1,0
15572.0,ecom express,groceries,ev bike,standard,south,cold,207.7,48.54,no,delivered,4,1184.12,52.8,30,1.05,8.812514139,0.999849571,-43.98748586,0,11-09-2024,2024-09-11 14:00:00,2024-09-11 22:48:45.050902113,2024-09-13 18:48:00,14,14,2,0
15573.0,fedex,fragile items,ev van,same day,north,cold,114.2,28.96,no,delivered,4,757.88,24.0,40,1.05,4.108960748,0.994686582,-19.89103925,0,13-07-2024,2024-07-13 15:00:00,2024-07-13 19:06:32.258694078,2024-07-14 15:00:00,15,15,5,1
15574.0,xpressbees,fragile items,van,two day,east,rainy,239.8,47.85,no,delivered,5,1342.55,52.8,45,1.2,8.188535895,1.005583797,-44.6114641,0,23-05-2024,2024-05-23 11:00:00,2024-05-23 19:11:18.729222957,2024-05-25 15:48:00,11,11,3,0
15575.0,ecom express,cosmetics,ev bike,express,north,rainy,271.9,41.05,yes,delayed,3,1532.65,8.8,30,1.2,12.45932547,0.999849571,3.659325469,1,01-07-2024,2024-07-01 10:00:00,2024-07-01 22:27:33.571689688,2024-07-01 18:48:00,10,10,0,0
15576.0,amazon logistics,fragile items,truck,express,west,hot,171.6,12.06,yes,delayed,2,944.18,8.0,50,1.1,4.599270311,1.00190617,-3.400729689,0,19-10-2024,2024-10-19 12:00:00,2024-10-19 16:35:57.373120953,2024-10-19 20:00:00,12,12,5,1
15577.0,xpressbees,automobile parts,truck,standard,north,stormy,261.7,11.61,no,delivered,4,1343.33,52.8,50,1.1,6.599465453,1.005583797,-46.20053455,0,03-08-2024,2024-08-03 17:00:00,2024-08-03 23:35:58.075629043,2024-08-05 21:48:00,17,17,5,1
15578.0,fedex,fragile items,ev bike,same day,south,foggy,95.4,44.12,no,delivered,4,709.36,24.0,30,1.15,5.218881771,0.994686582,-18.78111823,0,24-09-2024,2024-09-24 09:00:00,2024-09-24 14:13:07.974375074,2024-09-25 09:00:00,9,9,1,0
15579.0,ecom express,pharmacy,scooter,standard,east,foggy,20.7,12.53,no,delivered,5,141.09,48.0,40,1.15,1.458095627,0.999849571,-46.54190437,0,15-04-2024,2024-04-15 17:00:00,2024-04-15 18:27:29.144255662,2024-04-17 17:00:00,17,17,0,0
15580.0,ekart,groceries,ev van,express,central,stormy,164.9,11.73,yes,delayed,2,909.69,8.0,40,1.1,5.356666051,1.002593401,-2.643333949,0,15-02-2024,2024-02-15 08:00:00,2024-02-15 13:21:23.997784845,2024-02-15 16:00:00,8,8,3,0
15581.0,dhl,groceries,ev van,standard,west,stormy,289.4,19.45,no,delivered,5,1505.35,52.8,40,1.1,8.92578203,0.998811829,-43.87421797,0,16-11-2024,2024-11-16 13:00:00,2024-11-16 21:55:32.815307301,2024-11-18 17:48:00,13,13,5,1
15582.0,xpressbees,fragile items,bike,express,central,foggy,185.9,33.8,yes,delayed,3,1080.9,8.0,35,1.15,7.502201012,1.005583797,-0.497798988,0,11-03-2024,2024-03-11 10:00:00,2024-03-11 17:30:07.923641623,2024-03-11 18:00:00,10,10,0,0
15583.0,delhivery,documents,truck,two day,central,stormy,218.6,14.52,no,delivered,3,1136.56,52.8,50,1.1,5.641369497,0.99343672,-47.1586305,0,23-01-2024,2024-01-23 18:00:00,2024-01-23 23:38:28.930187997,2024-01-25 22:48:00,18,18,1,0
15584.0,fedex,pharmacy,bike,express,west,clear,273.5,36.26,yes,delayed,3,1526.28,8.8,35,1.0,8.991455148,0.994686582,0.191455148,1,11-12-2024,2024-12-11 11:00:00,2024-12-11 19:59:29.238532706,2024-12-11 19:48:00,11,11,2,0
15585.0,amazon logistics,furniture,van,standard,south,foggy,233.7,8.92,no,delivered,4,1195.26,52.8,45,1.15,6.765364733,1.00190617,-46.03463527,0,10-08-2024,2024-08-10 13:00:00,2024-08-10 19:45:55.313040081,2024-08-12 17:48:00,13,13,5,1
15586.0,blue dart,groceries,van,two day,south,hot,181.1,45.67,no,delivered,3,1042.51,48.0,45,1.1,5.987281794,1.000945045,-42.01271821,0,17-08-2024,2024-08-17 10:00:00,2024-08-17 15:59:14.214459750,2024-08-19 10:00:00,10,10,5,1
15587.0,amazon logistics,furniture,truck,express,central,hot,243.9,12.61,yes,delayed,2,1307.33,8.8,50,1.1,6.20502533,1.00190617,-2.59497467,0,07-01-2024,2024-01-07 12:00:00,2024-01-07 18:12:18.091187960,2024-01-07 20:48:00,12,12,6,1
15588.0,dhl,electronics,van,standard,south,foggy,100.9,12.42,no,delivered,5,541.76,48.0,45,1.15,3.43512918,0.998811829,-44.56487082,0,30-08-2024,2024-08-30 18:00:00,2024-08-30 21:26:06.465047298,2024-09-01 18:00:00,18,18,4,0
15589.0,amazon logistics,cosmetics,van,standard,central,hot,175.1,14.53,no,delivered,4,919.09,48.0,45,1.1,5.159698773,1.00190617,-42.84030123,0,05-01-2024,2024-01-05 14:00:00,2024-01-05 19:09:34.915583048,2024-01-07 14:00:00,14,14,4,0
15590.0,shadowfax,electronics,ev bike,express,north,clear,265.7,42.42,yes,delayed,2,1505.76,8.8,30,1.0,10.22738398,1.002186885,1.427383979,1,25-07-2024,2024-07-25 10:00:00,2024-07-25 20:13:38.582323514,2024-07-25 18:48:00,10,10,3,0
15591.0,blue dart,electronics,ev bike,standard,central,stormy,126.4,5.17,no,delivered,4,647.51,48.0,30,1.1,5.303413897,1.000945045,-42.6965861,0,12-01-2024,2024-01-12 17:00:00,2024-01-12 22:18:12.290028296,2024-01-14 17:00:00,17,17,4,0
15592.0,xpressbees,documents,bike,same day,south,stormy,247.0,21.44,yes,delayed,2,1399.32,26.4,35,1.1,8.833588212,1.005583797,-17.56641179,0,13-10-2024,2024-10-13 15:00:00,2024-10-13 23:50:00.917563812,2024-10-14 17:24:00,15,15,6,1
15593.0,delhivery,furniture,van,express,west,stormy,219.3,39.44,yes,delayed,3,1264.82,8.8,45,1.1,6.733858481,0.99343672,-2.066141519,0,06-11-2024,2024-11-06 12:00:00,2024-11-06 18:44:01.890530721,2024-11-06 20:48:00,12,12,2,0
15594.0,ekart,documents,ev bike,same day,central,clear,100.1,2.0,no,delivered,5,606.5,24.0,30,1.0,3.88672042,1.002593401,-20.11327958,0,13-02-2024,2024-02-13 10:00:00,2024-02-13 13:53:12.193511013,2024-02-14 10:00:00,10,10,1,0
15595.0,amazon logistics,fragile items,bike,express,central,cold,194.8,26.28,yes,delayed,2,1102.84,8.0,35,1.05,6.934072374,1.00190617,-1.065927626,0,06-01-2024,2024-01-06 09:00:00,2024-01-06 15:56:02.660545068,2024-01-06 17:00:00,9,9,5,1
15596.0,amazon logistics,automobile parts,truck,standard,east,cold,132.9,1.19,no,delivered,4,668.07,48.0,50,1.05,3.347258304,1.00190617,-44.6527417,0,17-03-2024,2024-03-17 15:00:00,2024-03-17 18:20:50.129895102,2024-03-19 15:00:00,15,15,6,1
15597.0,delhivery,groceries,van,standard,north,cold,105.7,26.18,no,delivered,4,607.04,48.0,45,1.05,3.517872016,0.99343672,-44.48212798,0,12-06-2024,2024-06-12 17:00:00,2024-06-12 20:31:04.339256311,2024-06-14 17:00:00,17,17,2,0
15598.0,dhl,automobile parts,ev bike,standard,east,clear,209.4,38.8,no,delivered,4,1163.4,52.8,30,1.0,8.246190461,0.998811829,-44.55380954,0,12-04-2024,2024-04-12 12:00:00,2024-04-12 20:14:46.285660564,2024-04-14 16:48:00,12,12,4,0
15599.0,delhivery,electronics,ev bike,express,west,clear,47.5,34.24,no,delivered,4,390.22,8.0,30,1.0,2.7499653,0.99343672,-5.2500347,0,02-11-2024,2024-11-02 10:00:00,2024-11-02 12:44:59.875078844,2024-11-02 18:00:00,10,10,5,1
15600.0,ekart,clothing,truck,same day,east,foggy,197.9,2.47,yes,delayed,3,1096.91,24.0,50,1.15,5.196952922,1.002593401,-18.80304708,0,28-04-2024,2024-04-28 13:00:00,2024-04-28 18:11:49.030520967,2024-04-29 13:00:00,13,13,6,1
15601.0,ecom express,groceries,van,same day,west,cold,47.0,9.47,no,delivered,4,363.41,24.0,45,1.05,1.820262804,0.999849571,-22.1797372,0,18-11-2024,2024-11-18 12:00:00,2024-11-18 13:49:12.946096045,2024-11-19 12:00:00,12,12,0,0
15602.0,blue dart,automobile parts,ev bike,express,west,foggy,147.2,5.75,yes,failed,2,803.25,8.0,30,1.15,6.35591762,1.000945045,-1.64408238,0,27-10-2024,2024-10-27 11:00:00,2024-10-27 17:21:21.303433767,2024-10-27 19:00:00,11,11,6,1
15603.0,shadowfax,furniture,van,standard,north,rainy,228.3,20.97,no,delivered,5,1204.41,52.8,45,1.2,7.207006506,1.002186885,-45.59299349,0,24-07-2024,2024-07-24 13:00:00,2024-07-24 20:12:25.223420858,2024-07-26 17:48:00,13,13,2,0
15604.0,amazon logistics,cosmetics,van,standard,central,cold,199.7,26.86,no,delivered,5,1079.08,48.0,45,1.05,5.759684717,1.00190617,-42.24031528,0,06-01-2024,2024-01-06 18:00:00,2024-01-06 23:45:34.864980519,2024-01-08 18:00:00,18,18,5,1
15605.0,amazon logistics,pharmacy,van,standard,south,clear,114.7,15.41,no,delivered,5,619.73,48.0,45,1.0,3.363488071,1.00190617,-44.63651193,0,07-08-2024,2024-08-07 10:00:00,2024-08-07 13:21:48.557055308,2024-08-09 10:00:00,10,10,2,0
15606.0,dhl,furniture,van,express,north,hot,135.6,33.39,yes,delayed,2,828.17,8.0,45,1.1,4.593781976,0.998811829,-3.406218024,0,20-06-2024,2024-06-20 09:00:00,2024-06-20 13:35:37.615112653,2024-06-20 17:00:00,9,9,3,0
15607.0,xpressbees,automobile parts,truck,express,south,stormy,74.4,1.78,yes,delayed,3,427.34,8.0,50,1.1,2.238389308,1.005583797,-5.761610692,0,09-10-2024,2024-10-09 09:00:00,2024-10-09 11:14:18.201508990,2024-10-09 17:00:00,9,9,2,0
15608.0,fedex,automobile parts,truck,same day,central,rainy,124.9,5.78,yes,delayed,2,741.84,24.0,50,1.2,3.71646737,0.994686582,-20.28353263,0,22-02-2024,2024-02-22 10:00:00,2024-02-22 13:42:59.282531902,2024-02-23 10:00:00,10,10,3,0
15609.0,delhivery,furniture,ev van,two day,west,hot,271.5,4.51,no,delivered,4,1371.03,52.8,40,1.1,8.062205899,0.99343672,-44.7377941,0,08-11-2024,2024-11-08 11:00:00,2024-11-08 19:03:43.941238182,2024-11-10 15:48:00,11,11,4,0
15610.0,ekart,cosmetics,van,two day,east,foggy,253.0,29.78,no,delivered,5,1354.34,52.8,45,1.15,7.745530867,1.002593401,-45.05446913,0,29-04-2024,2024-04-29 18:00:00,2024-04-30 01:44:43.911121707,2024-05-01 22:48:00,18,18,0,0
15611.0,xpressbees,pharmacy,ev bike,express,east,hot,30.2,2.07,no,delivered,5,207.21,8.0,30,1.1,1.712381832,1.005583797,-6.287618168,0,17-05-2024,2024-05-17 12:00:00,2024-05-17 13:42:44.574594462,2024-05-17 20:00:00,12,12,4,0
15612.0,xpressbees,pharmacy,scooter,same day,south,stormy,55.7,12.65,no,delivered,4,416.45,24.0,40,1.1,2.373228039,1.005583797,-21.62677196,0,08-10-2024,2024-10-08 14:00:00,2024-10-08 16:22:23.620941656,2024-10-09 14:00:00,14,14,1,0
15613.0,fedex,electronics,ev van,standard,central,clear,12.0,49.31,no,delivered,5,207.93,48.0,40,1.0,1.776709173,0.994686582,-46.22329083,0,19-02-2024,2024-02-19 16:00:00,2024-02-19 17:46:36.153021820,2024-02-21 16:00:00,16,16,0,0
15614.0,amazon logistics,clothing,ev van,two day,east,cold,125.3,15.24,no,delivered,3,672.22,48.0,40,1.05,4.142045421,1.00190617,-43.85795458,0,17-03-2024,2024-03-17 12:00:00,2024-03-17 16:08:31.363516244,2024-03-19 12:00:00,12,12,6,1
15615.0,xpressbees,automobile parts,truck,two day,north,hot,248.7,12.58,no,delivered,4,1281.24,52.8,50,1.1,6.333327645,1.005583797,-46.46667236,0,02-08-2024,2024-08-02 17:00:00,2024-08-02 23:19:59.979521582,2024-08-04 21:48:00,17,17,4,0
15616.0,dhl,documents,ev bike,same day,east,foggy,174.0,27.75,no,delivered,5,1053.25,24.0,30,1.15,7.873883352,0.998811829,-16.12611665,0,11-04-2024,2024-04-11 13:00:00,2024-04-11 20:52:25.980067059,2024-04-12 13:00:00,13,13,3,0
15617.0,ekart,pharmacy,truck,same day,north,stormy,71.5,0.67,yes,delayed,3,459.03,24.0,50,1.1,2.143284018,1.002593401,-21.85671598,0,04-07-2024,2024-07-04 13:00:00,2024-07-04 15:08:35.822465066,2024-07-05 13:00:00,13,13,3,0
15618.0,ecom express,automobile parts,scooter,express,north,cold,118.8,7.43,no,delivered,4,666.29,8.0,40,1.05,3.798958439,0.999849571,-4.201041561,0,27-06-2024,2024-06-27 08:00:00,2024-06-27 11:47:56.250380551,2024-06-27 16:00:00,8,8,3,0
15619.0,ecom express,pharmacy,ev van,two day,south,foggy,29.0,40.5,no,delivered,4,266.5,48.0,40,1.15,2.339897958,0.999849571,-45.66010204,0,06-09-2024,2024-09-06 16:00:00,2024-09-06 18:20:23.632647482,2024-09-08 16:00:00,16,16,4,0
15620.0,delhivery,clothing,ev bike,two day,north,hot,115.8,11.48,no,delivered,3,613.44,48.0,30,1.1,5.015424888,0.99343672,-42.98457511,0,12-06-2024,2024-06-12 13:00:00,2024-06-12 18:00:55.529596861,2024-06-14 13:00:00,13,13,2,0
15621.0,amazon logistics,fragile items,van,same day,central,hot,113.0,7.65,no,delivered,4,687.95,24.0,45,1.1,3.487156689,1.00190617,-20.51284331,0,03-01-2024,2024-01-03 09:00:00,2024-01-03 12:29:13.764080997,2024-01-04 09:00:00,9,9,2,0
15622.0,blue dart,electronics,scooter,standard,west,hot,81.0,4.41,no,delivered,5,418.23,48.0,40,1.1,2.877236549,1.000945045,-45.12276345,0,25-10-2024,2024-10-25 13:00:00,2024-10-25 15:52:38.051577544,2024-10-27 13:00:00,13,13,4,0
15623.0,amazon logistics,cosmetics,ev bike,two day,east,foggy,63.9,22.47,no,delivered,5,386.91,48.0,30,1.15,3.548060339,1.00190617,-44.45193966,0,15-03-2024,2024-03-15 16:00:00,2024-03-15 19:32:53.017219611,2024-03-17 16:00:00,16,16,4,0
15624.0,shadowfax,documents,van,two day,west,rainy,65.5,45.07,no,delivered,5,462.71,48.0,45,1.2,3.435844068,1.002186885,-44.56415593,0,13-12-2024,2024-12-13 11:00:00,2024-12-13 14:26:09.038645530,2024-12-15 11:00:00,11,11,4,0
15625.0,xpressbees,pharmacy,ev bike,express,west,rainy,44.0,13.49,yes,delayed,2,310.47,8.0,30,1.2,2.69874557,1.005583797,-5.30125443,0,21-12-2024,2024-12-21 08:00:00,2024-12-21 10:41:55.484052619,2024-12-21 16:00:00,8,8,5,1
15626.0,xpressbees,furniture,scooter,express,west,clear,42.1,26.75,no,delivered,4,340.75,8.0,40,1.0,2.099156176,1.005583797,-5.900843824,0,20-12-2024,2024-12-20 11:00:00,2024-12-20 13:05:56.962232034,2024-12-20 19:00:00,11,11,4,0
15627.0,shadowfax,pharmacy,truck,two day,east,foggy,293.7,38.23,no,delivered,5,1583.19,52.8,50,1.15,8.227342996,1.002186885,-44.572657,0,16-05-2024,2024-05-16 17:00:00,2024-05-17 01:13:38.434784761,2024-05-18 21:48:00,17,17,3,0
15628.0,ekart,groceries,bike,same day,south,foggy,196.2,5.18,yes,delayed,2,1096.54,24.0,35,1.15,7.15923016,1.002593401,-16.84076984,0,18-09-2024,2024-09-18 09:00:00,2024-09-18 16:09:33.228576496,2024-09-19 09:00:00,9,9,2,0
15629.0,amazon logistics,furniture,ev bike,two day,north,foggy,192.7,32.09,no,delivered,4,1059.77,48.0,30,1.15,8.716486828,1.00190617,-39.28351317,0,29-05-2024,2024-05-29 11:00:00,2024-05-29 19:42:59.352580148,2024-05-31 11:00:00,11,11,2,0
15630.0,fedex,automobile parts,van,two day,east,stormy,118.7,3.81,no,delivered,3,604.93,48.0,45,1.1,3.516590627,0.994686582,-44.48340937,0,04-05-2024,2024-05-04 10:00:00,2024-05-04 13:30:59.726258499,2024-05-06 10:00:00,10,10,5,1
15631.0,fedex,fragile items,scooter,express,west,rainy,51.0,12.71,yes,delayed,3,343.13,8.0,40,1.2,2.422101615,0.994686582,-5.577898385,0,04-12-2024,2024-12-04 12:00:00,2024-12-04 14:25:19.565812480,2024-12-04 20:00:00,12,12,2,0
