delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,expected_time_hours_recon,speed_kmph_recon,weather_mult_recon,delivery_time_hours_recon,partner_mult_recon,delay_hours_recon,delayed_flag_recon,order_date_recon,order_ts_recon,delivery_ts_recon,expected_ts_recon,hour,order_hour,order_day,is_weekend,order_date,expected_date,transit_holidays,holiday_count_transit,holiday_names_transit,weekend_count_transit,holiday_or_weekend_transit_flag,holiday_proximity_feature,api_temperature,api_humidity,api_wind_speed,precipitation,bad_weather_flag_api,temperature,humidity,wind_speed
9763.0,ecom express,documents,bike,express,west,stormy,8.768381967156344,35.33092904355164,yes,delayed,3,211.79348942580603,8.528023023862078,34.78534887312134,1.15,1.967813938,0.999849571,-6.032186062,0,17-11-2024,2024-11-17 09:00:00,2024-11-17 10:58:04.130178330,2024-11-17 17:00:00,9,9,6,1,2024-11-17,2024-11-17,[],0,,1,1,2,30.77523222995709,72.891740651569,8.64890107906296,0.9066170112732416,1,30.991086638604106,72.8801908870459,8.470096221936217
9764.0,shadowfax,furniture,bike,standard,east,foggy,169.30141072719536,3.1350467783859193,no,delivered,3,792.1804084035912,48.3380160904302,33.518414556492296,1.1,5.829489178,1.002186885,-42.17051082,0,13-05-2024,2024-05-13 13:00:00,2024-05-13 18:49:46.161041311,2024-05-15 13:00:00,13,13,0,0,2024-05-13,2024-05-15,[],0,,0,0,1,31.79718063285975,72.50276986155531,2.544852102031835,0.5226287133684758,1,31.62629749114791,73.44623375988203,3.69766545409242
9765.0,xpressbees,fragile items,bike,same day,north,clear,187.7297473388775,3.4040375184114473,yes,failed,2,984.8593392658212,18.38999206488018,33.31548071434053,1.15,7.161089749,1.005583797,-16.83891025,0,01-08-2024,2024-08-01 10:00:00,2024-08-01 17:09:39.923096940,2024-08-02 10:00:00,10,10,3,0,2024-08-01,2024-08-02,[],0,,0,0,3,31.168372139878528,77.57440244377044,9.432517895558416,0.4359786936708073,0,30.742739517963194,74.96051423081398,9.31146611587484
9766.0,shadowfax,automobile parts,scooter,express,east,clear,251.67840483559058,47.136345004642614,no,delivered,5,1480.9426006828282,5.326958904868665,40.33014904055293,1.05,8.181813646,1.002186885,-0.618186354,0,15-05-2024,2024-05-15 11:00:00,2024-05-15 19:10:54.529124016,2024-05-15 19:48:00,11,11,2,0,2024-05-15,2024-05-15,[],0,,0,0,3,28.220634525960367,94.62224882315844,4.819326464851002,4.569475120835426,0,28.49133473020682,92.74563121824698,5.753447009053061
9767.0,dhl,documents,ev van,standard,north,rainy,149.58302271787278,37.1296114328485,no,delivered,4,781.2614905494296,47.85961047705975,39.16574025198439,1.15,5.640135583,0.998811829,-42.35986442,0,21-06-2024,2024-06-21 14:00:00,2024-06-21 19:38:24.488099678,2024-06-23 14:00:00,14,14,4,0,2024-06-21,2024-06-23,['June Solstice'],1,June Solstice,2,1,0,34.92360981644683,53.292207270839334,6.692207940846418,3.932646156025299,1,34.66533302860493,52.42271188851275,5.934708775738655
9768.0,dhl,fragile items,bike,express,west,clear,60.17391496545808,6.700721437227695,yes,delayed,2,244.3684763503017,6.3542522612284955,35.90788250166986,1.15,2.356667973,0.998811829,-5.643332027,0,10-11-2024,2024-11-10 11:00:00,2024-11-10 13:21:24.004704034,2024-11-10 19:00:00,11,11,6,1,2024-11-10,2024-11-10,[],0,,1,1,3,30.714726143816318,84.78512512000215,12.002663374243218,1.1097914534551618,0,30.317709522804687,84.22018343126686,12.877562426116295
9769.0,xpressbees,fragile items,truck,two day,east,rainy,116.04919236656553,7.2173969070985375,no,delivered,3,491.930781865656,47.380257830121685,49.151972702379204,1.1,3.163566624,1.005583797,-44.83643338,0,19-05-2024,2024-05-19 13:00:00,2024-05-19 16:09:48.839847652,2024-05-21 13:00:00,13,13,6,1,2024-05-19,2024-05-21,[],0,,1,1,4,33.253355840707044,61.56383436822842,2.19946397302093,0.5507721459417754,1,33.516269140479736,60.462789008303005,1.881593101104091
9770.0,amazon logistics,clothing,van,standard,north,clear,226.58107117153557,24.416357693137655,no,delivered,5,1228.2722542373383,54.765924848933984,44.25023059396663,1.2,7.454823125,1.00190617,-45.34517688,0,30-05-2024,2024-05-30 15:00:00,2024-05-30 22:27:17.363248322,2024-06-01 19:48:00,15,15,3,0,2024-05-30,2024-06-01,[],0,,1,1,7,20.24038260587615,66.44375475617593,7.0324187345292195,0.6696668426163288,0,21.131124338987405,66.8154951577572,7.940290642731691
9771.0,blue dart,electronics,truck,express,west,clear,52.90133318494368,17.478504872629117,no,delivered,3,618.2695505670484,7.602788367466203,51.582162275884244,1.1,2.912690023,1.000945045,-5.087309977,0,26-10-2024,2024-10-26 10:00:00,2024-10-26 12:54:45.684082058,2024-10-26 18:00:00,10,10,5,1,2024-10-26,2024-10-26,[],0,,1,1,5,10.463155697974734,49.95852347444307,13.460972763709806,0.9721095100671944,0,10.387998741908287,54.01810053342789,10.932907882383256
9772.0,amazon logistics,electronics,ev van,standard,east,cloudy,258.44006592029336,39.900266101345025,no,delivered,5,1356.0474625579566,55.77613906925448,39.734166837935476,1.1,8.617956035,1.00190617,-44.18204396,0,20-03-2024,2024-03-20 17:00:00,2024-03-21 01:37:04.641727357,2024-03-22 21:48:00,17,17,2,0,2024-03-20,2024-03-22,['March Equinox'],1,March Equinox,0,1,0,31.522001667885405,71.6514713350869,13.940523498365783,0.0907226802701316,0,31.4189401391904,70.05320461190946,14.197149448531698
9773.0,amazon logistics,clothing,ev van,two day,east,clear,28.854485690078477,33.26852626198394,no,delivered,3,220.6902190827696,49.34274774656602,40.24051926485008,1.05,2.187637074,1.00190617,-45.81236293,0,15-03-2024,2024-03-15 10:00:00,2024-03-15 12:11:15.493468120,2024-03-17 10:00:00,10,10,4,0,2024-03-15,2024-03-17,[],0,,2,1,3,22.05271301078885,87.96307889535963,12.396222209918466,0.1393277297728266,0,22.876171731392557,86.18986635238046,12.65798525291106
9774.0,delhivery,cosmetics,bike,express,south,clear,138.74864212468776,46.95173737130031,yes,delayed,2,923.0933714125246,4.665356229536944,33.99768080530951,1.1,5.613269429,0.99343672,-2.386730571,0,24-08-2024,2024-08-24 12:00:00,2024-08-24 17:36:47.769945976,2024-08-24 20:00:00,12,12,5,1,2024-08-24,2024-08-24,[],0,,1,1,2,28.35515082768402,53.00249512669836,11.912346003099238,5.24725499263689,0,28.93774148643472,54.44331523398297,17.724931414211063
9775.0,delhivery,groceries,bike,same day,east,cloudy,213.04837320254157,14.80956855998875,no,delivered,4,1296.0093122450664,28.445413282815025,34.43702685373758,1.05,7.186988149,0.99343672,-19.21301185,0,04-04-2024,2024-04-04 14:00:00,2024-04-04 21:11:13.157336468,2024-04-05 16:24:00,14,14,3,0,2024-04-04,2024-04-05,['Jamat Ul-Vida'],1,Jamat Ul-Vida,0,1,1,28.30303316207208,60.440462695192295,17.869801790182024,2.9058732500645514,0,28.48951479487697,62.40216191991345,19.847685650587795
9776.0,xpressbees,cosmetics,van,two day,north,clear,119.75103521632998,14.204741531605107,no,delivered,5,552.7031200053873,51.008112699664125,44.691326551152265,1.1,3.517212569,1.005583797,-44.48278743,0,29-07-2024,2024-07-29 11:00:00,2024-07-29 14:31:01.965246938,2024-07-31 11:00:00,11,11,0,0,2024-07-29,2024-07-31,[],0,,0,0,6,37.787571884914854,64.12410716808023,21.38315931141836,3.3638409190169285,0,37.93700301207768,66.78777689046612,18.74846848029563
9777.0,amazon logistics,electronics,ev bike,standard,north,clear,200.63948141801177,33.222644669418074,no,delivered,4,1076.7339132464142,46.283915651756224,31.097445280888465,1.15,8.994395561,1.00190617,-39.00560444,0,29-05-2024,2024-05-29 17:00:00,2024-05-30 01:59:39.824020485,2024-05-31 17:00:00,17,17,2,0,2024-05-29,2024-05-31,[],0,,0,0,6,32.339539316341366,52.18379372809273,14.660940768793925,1.3026442412515316,0,31.999982764718037,54.67546413894391,15.283047455970332
9778.0,dhl,pharmacy,ev bike,express,west,cloudy,296.7824773111592,45.50345819596478,yes,delayed,3,1527.9387732376724,14.226657425725259,29.904301132115133,1.05,11.77693035,0.998811829,2.976930349,1,16-11-2024,2024-11-16 11:00:00,2024-11-16 22:46:36.949254672,2024-11-16 19:48:00,11,11,5,1,2024-11-16,2024-11-16,[],0,,1,1,1,30.296589618849605,84.21464970719292,13.36611915354908,0.9081951340893728,0,30.82929513399336,84.30425644896201,13.72030509705554
9779.0,shadowfax,cosmetics,truck,standard,central,rainy,20.423434646074544,46.14633173675023,no,delivered,3,192.9542212762302,47.12062856247918,50.080307399329875,1.15,1.898422573,1.002186885,-46.10157743,0,27-02-2024,2024-02-27 15:00:00,2024-02-27 16:53:54.321264319,2024-02-29 15:00:00,15,15,1,0,2024-02-27,2024-02-29,[],0,,0,0,3,33.15099965378193,86.25120446191023,0.0,0.1929552527056545,1,34.18495577316837,85.41261626978414,0.7086336821658845
9780.0,ecom express,automobile parts,ev van,two day,north,cloudy,17.63839569641022,23.497197822768413,no,delivered,4,108.86403155316647,49.399542536401505,38.793260462629014,1.2,1.540088291,0.999849571,-46.45991171,0,25-06-2024,2024-06-25 11:00:00,2024-06-25 12:32:24.317846199,2024-06-27 11:00:00,11,11,1,0,2024-06-25,2024-06-27,[],0,,0,0,4,31.310422191945904,88.2789403600171,11.349837169866696,1.6332763427645345,0,31.842487934195194,87.61527490009857,10.669976253535449
9781.0,ekart,documents,scooter,same day,north,clear,168.6611342545952,18.21676008500467,yes,delayed,2,1061.7173624009306,23.973616961503467,39.724841616614626,1.1,5.94150886,1.002593401,-18.05849114,0,07-07-2024,2024-07-07 11:00:00,2024-07-07 16:56:29.431896824,2024-07-08 11:00:00,11,11,6,1,2024-07-07,2024-07-08,['Rath Yatra'],1,Rath Yatra,1,1,0,28.32604688272426,77.0365846056433,13.446873035333745,2.720151903962025,0,27.71161503505784,76.27532921628432,13.274338022774591
9782.0,ekart,furniture,ev bike,express,east,rainy,296.90197327640624,7.293769812808209,yes,delayed,2,1513.1240476904663,8.49780831386682,29.349906845264044,1.2,12.22803016,1.002593401,3.428030162,1,30-04-2024,2024-04-30 08:00:00,2024-04-30 20:13:40.908582390,2024-04-30 16:48:00,8,8,1,0,2024-04-30,2024-04-30,[],0,,0,0,1,33.97527536114128,71.45836100056003,8.892196691770577,0.4360908446151377,1,35.3573796512728,72.82574693844691,8.258800958699908
9783.0,ecom express,furniture,ev van,express,east,clear,140.60741076956486,34.795724432446086,no,delivered,4,843.8233334633923,9.750887704592433,39.50428630607365,1.0,4.907261693,0.999849571,-3.092738307,0,18-04-2024,2024-04-18 11:00:00,2024-04-18 15:54:26.142093295,2024-04-18 19:00:00,11,11,3,0,2024-04-18,2024-04-18,[],0,,0,0,1,24.525295469653003,62.240185827510984,5.617562508729121,0.9858430827471132,0,24.451249360558627,61.81486004620589,7.695932256492208
9784.0,ekart,groceries,ev van,standard,south,clear,154.94641497659168,33.13013249056298,no,delivered,4,828.0452125350052,49.5250251637508,40.448504143654766,1.0,4.668175137,1.002593401,-43.33182486,0,17-09-2024,2024-09-17 14:00:00,2024-09-17 18:40:05.430491824,2024-09-19 14:00:00,14,14,1,0,2024-09-17,2024-09-19,[],0,,0,0,1,31.559341796735357,79.05891081448702,10.519773025364783,5.2431962756975645,0,31.61623593766781,79.48210852807465,10.850529663323226
9785.0,fedex,pharmacy,ev bike,two day,central,clear,57.42231862143182,34.23531887737452,no,delivered,5,441.8868616841533,45.574014544414105,30.07355959690232,1.1,3.783661764,0.994686582,-44.21633824,0,20-02-2024,2024-02-20 15:00:00,2024-02-20 18:47:01.182351145,2024-02-22 15:00:00,15,15,1,0,2024-02-20,2024-02-22,[],0,,0,0,1,24.503442370423432,68.39563104340824,20.779795906601915,3.712604337852504,0,22.26215102931845,70.00535685449945,18.132798367891542
9786.0,dhl,pharmacy,ev bike,standard,central,cloudy,103.44553131699925,8.3399732388371,no,delivered,3,572.8576051209357,49.79084189084197,30.02969993094445,1.2,5.183513773,0.998811829,-42.81648623,0,28-01-2024,2024-01-28 14:00:00,2024-01-28 19:11:00.649584171,2024-01-30 14:00:00,14,14,6,1,2024-01-28,2024-01-30,[],0,,1,1,2,30.07844858960293,90.89086882059502,5.268176209136378,3.2018874958808525,0,31.01971928757997,93.68493827348247,5.218567382493373
9787.0,fedex,fragile items,scooter,standard,west,clear,3.7435655748590504,28.906586606541882,no,delivered,5,62.29224050291678,48.95437240540461,40.23489102940154,1.15,1.293052769,0.994686582,-46.70694723,0,03-12-2024,2024-12-03 12:00:00,2024-12-03 13:17:34.989968785,2024-12-05 12:00:00,12,12,1,0,2024-12-03,2024-12-05,[],0,,0,0,9,31.52548309075691,92.76089850690101,6.125142390913932,0.0804665488434735,0,30.964948208864648,93.56807736385056,7.981096421459384
9788.0,ekart,electronics,ev bike,express,central,clear,168.36145197496145,40.509426273395775,yes,delayed,2,921.288870377275,7.033126097436858,29.4794818549358,1.15,7.617293601,1.002593401,-0.382706399,0,15-02-2024,2024-02-15 11:00:00,2024-02-15 18:37:02.256964060,2024-02-15 19:00:00,11,11,3,0,2024-02-15,2024-02-15,[],0,,0,0,1,37.89543319119352,91.0404402648527,11.871725055635373,0.3620333522419739,0,38.38227480957332,90.73423093179032,13.061756132981392
9789.0,xpressbees,clothing,scooter,express,east,cloudy,224.33087790237536,36.642313552299186,yes,delayed,3,1440.1779511250547,9.809600276707851,40.84307768193129,1.15,8.493799292,1.005583797,-0.306200708,0,23-05-2024,2024-05-23 11:00:00,2024-05-23 19:29:37.677452823,2024-05-23 19:48:00,11,11,3,0,2024-05-23,2024-05-23,['Buddha Purnima/Vesak'],1,Buddha Purnima/Vesak,0,1,0,21.8429138438856,64.67982928308327,3.975770628933337,0.7306847563289633,0,22.1751305327911,66.20401121064494,3.7201451993214607
9790.0,xpressbees,pharmacy,van,two day,north,cloudy,222.5385823976668,22.191955656052645,no,delivered,5,1271.357427104064,52.33119671284906,44.97210110273123,1.1,6.84515192,1.005583797,-45.95484808,0,02-08-2024,2024-08-02 12:00:00,2024-08-02 18:50:42.546913249,2024-08-04 16:48:00,12,12,4,0,2024-08-02,2024-08-04,['Friendship Day'],1,Friendship Day,2,1,2,27.283430006812594,67.38928212649307,17.73110875690995,0.7237891292990425,0,26.995564120730936,66.55876049093266,16.698071610353075
9791.0,blue dart,pharmacy,bike,express,north,clear,136.52968804752396,39.308974444336954,yes,failed,2,818.1595722221117,4.698156233721004,35.15993438014646,1.05,5.347478834,1.000945045,-2.652521166,0,05-06-2024,2024-06-05 12:00:00,2024-06-05 17:20:50.923802727,2024-06-05 20:00:00,12,12,2,0,2024-06-05,2024-06-05,[],0,,0,0,11,34.57146941033544,87.56879229195403,14.529711878776132,0.2761363895226031,0,34.11341213287072,88.3702923819672,13.321344091762995
9792.0,fedex,automobile parts,scooter,express,central,cloudy,125.63277476475211,21.919959951064175,yes,delayed,2,788.8279754766169,7.249039509228693,40.81534792288774,1.2,5.032915167,0.994686582,-2.967084833,0,22-02-2024,2024-02-22 09:00:00,2024-02-22 14:01:58.494602956,2024-02-22 17:00:00,9,9,3,0,2024-02-22,2024-02-22,[],0,,0,0,2,32.203380985612014,81.27108112801598,8.031555751471842,0.6834250515234479,0,31.676586281986538,82.81107192836598,7.045241194328793
9793.0,delhivery,cosmetics,bike,standard,north,rainy,188.7880800663389,31.353860460311108,no,delivered,5,1175.8818921822192,52.10437886092645,35.77716236723803,1.0,6.899758629,0.99343672,-45.90024137,0,15-06-2024,2024-06-15 12:00:00,2024-06-15 18:53:59.131062618,2024-06-17 16:48:00,12,12,5,1,2024-06-15,2024-06-17,"[""Father's Day"", 'Bakrid']",2,"Father's Day, Bakrid",2,1,1,30.323534728038073,84.62423764055994,13.12181787732563,1.1177378955702382,1,30.90152525668752,81.69624364181198,14.443340096496089
9794.0,blue dart,electronics,van,express,north,clear,277.8937772753559,32.997317851757536,yes,delayed,2,1571.2725092635003,6.873309954856085,44.46438267361178,1.1,8.200077677,1.000945045,-0.599922323,0,09-06-2024,2024-06-09 10:00:00,2024-06-09 18:12:00.279637988,2024-06-09 18:48:00,10,10,6,1,2024-06-09,2024-06-09,[],0,,1,1,7,25.565506684524657,63.418186433095705,4.963382530298598,0.1011241446079043,0,25.219321485207303,62.58249549878521,5.586930746888932
9795.0,ecom express,furniture,bike,express,west,rainy,209.96572658157012,45.66577021880021,no,delivered,3,1385.5348913081848,7.493546374466826,35.567226463271076,1.05,8.143804748,0.999849571,-0.656195252,0,23-11-2024,2024-11-23 10:00:00,2024-11-23 18:08:37.697093350,2024-11-23 18:48:00,10,10,5,1,2024-11-23,2024-11-23,[],0,,1,1,1,26.833814188922705,86.3834463413465,16.21591315284409,1.0322706177601937,1,27.045908259542852,87.50068751995141,15.489217934697106
9796.0,fedex,fragile items,ev bike,same day,east,rainy,165.8860679393227,10.248749515162203,no,delivered,5,893.0166278807316,22.41551879539737,29.476503905306604,1.2,6.916970916,0.994686582,-17.08302908,0,05-05-2024,2024-05-05 12:00:00,2024-05-05 18:55:01.095298111,2024-05-06 12:00:00,12,12,6,1,2024-05-05,2024-05-06,[],0,,1,1,3,36.995507072782615,76.22090511513807,1.1606267773065364,1.372476372375929,1,36.22520504111628,76.07392575183245,1.4137610611434503
9797.0,shadowfax,fragile items,truck,two day,south,cloudy,277.6936177693041,36.20329159831267,no,delivered,3,1469.0572513426919,54.89978969007541,51.23924519210347,1.15,7.689579535,1.002186885,-45.11042047,0,06-10-2024,2024-10-06 15:00:00,2024-10-06 22:41:22.486325600,2024-10-08 19:48:00,15,15,6,1,2024-10-06,2024-10-08,[],0,,1,1,3,29.318064309011476,67.87553137824334,7.0896021608077895,0.083591994215612,0,29.74245403123036,70.10895084073579,8.535039747534833
9798.0,amazon logistics,fragile items,truck,same day,central,clear,293.10467260428953,8.077905686158958,no,delivered,5,1574.041560562872,26.56699820149923,50.148453452351795,1.1,7.325196504,1.00190617,-19.0748035,0,08-01-2024,2024-01-08 09:00:00,2024-01-08 16:19:30.707415346,2024-01-09 11:24:00,9,9,0,0,2024-01-08,2024-01-09,[],0,,0,0,5,31.797618428565485,85.89346660916395,4.850031110461664,2.2429343399236985,0,31.876798480722368,88.94399558486342,5.2327771572609
9799.0,xpressbees,furniture,ev bike,two day,west,stormy,209.48378468938017,26.95973501001021,no,delivered,5,1055.6881020957453,51.183015535702815,29.87161913608554,1.15,9.465385977,1.005583797,-43.33461402,0,25-12-2024,2024-12-25 18:00:00,2024-12-26 03:27:55.389516969,2024-12-27 22:48:00,18,18,2,0,2024-12-25,2024-12-27,"['Christmas', 'First Day of Hanukkah']",2,"Christmas, First Day of Hanukkah",0,1,0,28.8990392930497,68.08254034444003,15.787366797424895,0.1662904531049123,1,29.424058356117605,67.73943937019513,16.334007746935313
9800.0,amazon logistics,electronics,ev bike,same day,south,clear,255.48712220210695,19.92458699050119,yes,failed,1,1571.8681896629075,24.07669737140923,30.16891750495605,1.1,11.07298684,1.00190617,-15.32701316,0,11-08-2024,2024-08-11 14:00:00,2024-08-12 01:04:22.752616900,2024-08-12 16:24:00,14,14,6,1,2024-08-11,2024-08-12,[],0,,1,1,4,23.299919907708357,76.3332870361995,15.762118498573138,2.087817851509866,0,24.084572423751176,79.42666153404946,15.054941258656369
9801.0,xpressbees,clothing,ev bike,same day,south,cloudy,277.0476896278367,49.55999451652674,yes,delayed,2,1677.523208002855,23.5986344877557,29.329177223906488,1.05,11.50320489,1.005583797,-14.89679511,0,15-10-2024,2024-10-15 10:00:00,2024-10-15 21:30:11.537614256,2024-10-16 12:24:00,10,10,1,0,2024-10-15,2024-10-16,[],0,,0,0,2,34.33864204707129,74.39687920504294,13.831427777458503,10.25996852802098,0,34.669052130374986,70.96573319018626,16.83722761122378
9802.0,fedex,fragile items,truck,express,west,cloudy,173.47428031565053,15.255742086866311,no,delivered,4,921.728343883518,7.547659924762685,50.54087286058151,1.0,4.176688958,0.994686582,-3.823311042,0,08-12-2024,2024-12-08 12:00:00,2024-12-08 16:10:36.080247799,2024-12-08 20:00:00,12,12,6,1,2024-12-08,2024-12-08,[],0,,1,1,13,32.33363524606879,78.43819803054805,13.728195599302929,0.1250790558012096,0,32.516161922662484,76.67320127769753,13.031260842044215
9803.0,shadowfax,groceries,scooter,two day,south,clear,107.41115096918622,17.116486863809655,no,delivered,3,465.45181144412726,46.42683902745486,39.253969045093605,1.0,3.041937853,1.002186885,-44.95806215,0,01-10-2024,2024-10-01 13:00:00,2024-10-01 16:02:30.976272560,2024-10-03 13:00:00,13,13,1,0,2024-10-01,2024-10-03,"['Mahatma Gandhi Jayanti', 'First Day of Sharad Navratri']",2,"Mahatma Gandhi Jayanti, First Day of Sharad Navratri",0,1,1,40.72807830906788,53.019017964263504,18.035175313613703,0.6354024445256594,0,41.52818418683594,51.82459122418154,15.90644835232608
9804.0,ekart,cosmetics,ev bike,two day,south,rainy,198.34624046460542,32.149546896493575,no,delivered,4,1162.5534804798992,54.54988840796078,30.273486620087226,1.0,8.456541144,1.002593401,-44.34345886,0,19-09-2024,2024-09-19 18:00:00,2024-09-20 02:27:23.548117172,2024-09-21 22:48:00,18,18,3,0,2024-09-19,2024-09-21,[],0,,1,1,3,25.344087465457466,72.78683239512354,10.291222494004996,0.2769860383405548,1,24.92209310174728,70.75018234293728,8.775765384970045
9805.0,ecom express,electronics,van,standard,central,cloudy,53.44699343927863,4.016283803040484,no,delivered,4,323.3681573818947,48.966340902879736,46.06009933162529,1.1,1.851510325,0.999849571,-46.14848967,0,04-02-2024,2024-02-04 13:00:00,2024-02-04 14:51:05.437171537,2024-02-06 13:00:00,13,13,6,1,2024-02-04,2024-02-06,[],0,,1,1,6,33.3524288048744,72.00592128584795,12.530976239691256,0.9216320644659464,0,34.112864606002404,75.04210883735485,13.561148322037994
9806.0,blue dart,furniture,bike,express,central,cloudy,88.7925085212757,2.325808976159892,no,delivered,4,659.54104301469,6.591058091452997,35.53937907291254,1.1,3.827056181,1.000945045,-4.172943819,0,11-01-2024,2024-01-11 10:00:00,2024-01-11 13:49:37.402250836,2024-01-11 18:00:00,10,10,3,0,2024-01-11,2024-01-11,[],0,,0,0,2,23.930198819085213,69.02112942143755,0.09081828559896854,3.6067781811238,0,23.442280169814996,72.17237006373227,0.6223533803935122
9807.0,amazon logistics,automobile parts,van,same day,central,clear,106.60662163732425,47.164986568431786,no,delivered,5,915.6809146764988,24.126238184013708,44.13451288731906,1.0,4.150986321,1.00190617,-19.84901368,0,03-01-2024,2024-01-03 12:00:00,2024-01-03 16:09:03.550753861,2024-01-04 12:00:00,12,12,2,0,2024-01-03,2024-01-04,[],0,,0,0,2,31.032634656259493,89.74556462182473,17.372479063006875,5.302799781173672,0,30.78673283836539,88.13346676280685,17.614492170790506
9808.0,amazon logistics,documents,scooter,express,east,clear,262.3314137526403,11.365624278934428,no,delivered,4,1389.644097407834,9.986269295745984,39.3598694720211,1.1,7.7794808,1.00190617,-1.0205192,0,20-03-2024,2024-03-20 08:00:00,2024-03-20 15:46:46.130879467,2024-03-20 16:48:00,8,8,2,0,2024-03-20,2024-03-20,['March Equinox'],1,March Equinox,0,1,0,34.54248653082529,62.92001603272969,15.597769050011777,3.6616862651412463,0,34.88253294531582,64.00057886563174,13.695473024060634
9809.0,blue dart,electronics,scooter,same day,west,clear,108.0279642804737,30.31305283800559,no,delivered,4,883.793677271334,25.088443550959564,40.77599227145749,1.0,4.378634097,1.000945045,-19.6213659,0,27-10-2024,2024-10-27 13:00:00,2024-10-27 17:22:43.082749804,2024-10-28 13:00:00,13,13,6,1,2024-10-27,2024-10-28,[],0,,1,1,4,19.787336872848805,90.73129292878484,14.693311720017373,2.349265444742487,0,19.639324419517564,89.78344389520433,17.321929154369993
9810.0,xpressbees,documents,truck,two day,north,clear,179.95348247746884,27.64369113098869,no,delivered,5,972.5353816934021,51.12712490337649,50.3630708413523,1.0,4.842087098,1.005583797,-43.1579129,0,01-08-2024,2024-08-01 13:00:00,2024-08-01 17:50:31.513551943,2024-08-03 13:00:00,13,13,3,0,2024-08-01,2024-08-03,[],0,,1,1,3,28.822546791430998,68.1176765632475,14.264977184874915,2.526155938975093,0,28.97533762879196,68.15578864581008,15.417177352387792
9811.0,ecom express,electronics,ev van,two day,central,cloudy,255.3672334574662,28.33270467012067,no,delivered,5,1429.929641772796,49.22915697776859,40.12354992322022,1.05,8.002840956,0.999849571,-44.79715904,0,09-02-2024,2024-02-09 12:00:00,2024-02-09 20:00:10.227443184,2024-02-11 16:48:00,12,12,4,0,2024-02-09,2024-02-11,['Lunar New Year'],1,Lunar New Year,2,1,1,27.002714447234514,84.40371005110313,7.0570431787510985,0.2567470038671969,0,27.1839513297869,81.25370295172954,5.7275336188252695
9812.0,shadowfax,pharmacy,bike,two day,north,clear,20.470005615113248,22.623453525212767,no,delivered,5,248.87554802851162,50.78985873994786,35.22707529890733,1.2,2.586157575,1.002186885,-45.41384243,0,19-07-2024,2024-07-19 12:00:00,2024-07-19 14:35:10.167269744,2024-07-21 12:00:00,12,12,4,0,2024-07-19,2024-07-21,['Guru Purnima'],1,Guru Purnima,2,1,2,25.773486667820755,55.68765782468908,5.602477980886114,0.5719118718825303,0,26.49021350852439,53.9025227603284,5.45760459188817
9813.0,dhl,clothing,bike,same day,central,clear,198.94142397269238,42.14777678659332,yes,delayed,2,1303.265616062399,25.13344953474135,33.333466528268566,1.15,8.184047243,0.998811829,-18.21595276,0,31-01-2024,2024-01-31 14:00:00,2024-01-31 22:11:02.570074828,2024-02-01 16:24:00,14,14,2,0,2024-01-31,2024-02-01,[],0,,0,0,5,31.78341087850245,60.28534460039448,18.588124915287494,0.9047888666351874,0,31.92606326129677,59.00693376059702,15.992775551470425
9814.0,amazon logistics,documents,ev van,two day,west,rainy,207.64657646869514,5.9134470213399215,no,delivered,5,944.3794206971995,55.09056025548707,40.01428068552941,1.2,6.815767293,1.00190617,-45.98423271,0,20-10-2024,2024-10-20 14:00:00,2024-10-20 20:48:56.762255088,2024-10-22 18:48:00,14,14,6,1,2024-10-20,2024-10-22,['Karaka Chaturthi (Karva Chauth)'],1,Karaka Chaturthi (Karva Chauth),1,1,0,35.12419119548068,80.12786355751258,2.261592407652274,0.1028780529364146,1,35.60342853211298,84.25247050135724,3.694183836426086
9815.0,fedex,pharmacy,ev bike,same day,central,clear,160.3573283641063,39.09001047549363,no,delivered,5,1038.328447837127,25.05039148320082,30.468187754292554,1.15,7.777152663,0.994686582,-16.22284734,0,23-02-2024,2024-02-23 12:00:00,2024-02-23 19:46:37.749586378,2024-02-24 12:00:00,12,12,4,0,2024-02-23,2024-02-24,['Guru Ravidas Jayanti'],1,Guru Ravidas Jayanti,1,1,1,30.961431443587095,51.588649373889886,3.223660442514627,3.447978766112123,0,29.333606423854224,50.55479084923882,2.213224016568689
9816.0,blue dart,documents,scooter,same day,west,clear,280.15573591238103,11.562044256814536,no,delivered,4,1429.5527222137182,21.09795584519369,38.28796716842844,1.15,8.691971544,1.000945045,-17.70802846,0,31-10-2024,2024-10-31 11:00:00,2024-10-31 19:41:31.097559685,2024-11-01 13:24:00,11,11,3,0,2024-10-31,2024-11-01,['Diwali/Deepavali'],1,Diwali/Deepavali,0,1,0,30.73481687043907,91.82153042676933,0.9760243088132738,0.5905632198047815,0,31.0274321378001,93.58374826161946,0.3008440998916573
