delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,expected_time_hours_recon,speed_kmph_recon,weather_mult_recon,delivery_time_hours_recon,partner_mult_recon,delay_hours_recon,delayed_flag_recon,order_date_recon,order_ts_recon,delivery_ts_recon,expected_ts_recon,hour
12507,ekart,electronics,ev van,standard,south,clear,232.3,45.09,no,delivered,5,1296.77,52.8,40,1,7.227996609,1.002593401,-45.57200339,0,19-09-2024,19-09-2024 10.00,2024-09-19 17:13:40.787793368,21-09-2024 14.48,10
12508,dhl,electronics,truck,same day,central,stormy,234.9,47.94,yes,delayed,3,1418.32,26.4,50,1.1,6.764433137,0.998811829,-19.63556686,0,01-02-2024,01-02-2024 9.00,2024-02-01 15:45:51.959291479,02-02-2024 11.24,9
12509,ekart,automobile parts,truck,two day,central,hot,132.3,38.41,no,delivered,5,776.73,48,50,1.1,4.316786201,1.002593401,-43.6832138,0,14-02-2024,14-02-2024 17.00,2024-02-14 21:19:00.430324564,16-02-2024 17.00,17
12510,ecom express,electronics,ev bike,express,north,cold,47.1,32.11,yes,delayed,2,381.83,8,30,1.05,2.847381606,0.999849571,-5.152618394,0,26-06-2024,26-06-2024 8.00,2024-06-26 10:50:50.573780502,26-06-2024 16.00,8
12511,shadowfax,electronics,bike,standard,south,rainy,127.6,13.24,no,delivered,5,677.72,48,35,1.2,5.30419149,1.002186885,-42.69580851,0,02-10-2024,02-10-2024 15.00,2024-10-02 20:18:15.089365522,04-10-2024 15.00,15
12512,ecom express,pharmacy,scooter,same day,north,rainy,32.5,14.21,no,delivered,5,305.13,24,40,1.2,1.915751771,0.999849571,-22.08424823,0,25-06-2024,25-06-2024 13.00,2024-06-25 14:54:56.706376618,26-06-2024 13.00,13
12513,ecom express,documents,scooter,same day,central,foggy,254.3,20.11,no,delivered,3,1431.83,26.4,40,1.15,8.347399117,0.999849571,-18.05260088,0,09-02-2024,09-02-2024 14.00,2024-02-09 22:20:50.636821092,10-02-2024 16.24,14
12514,shadowfax,furniture,truck,express,south,hot,134,28.22,no,delivered,5,804.66,8,50,1.1,4.127847431,1.002186885,-3.872152569,0,02-10-2024,02-10-2024 10.00,2024-10-02 14:07:40.250752964,02-10-2024 18.00,10
12515,amazon logistics,groceries,van,two day,east,clear,238.4,23.1,no,delivered,5,1261.3,52.8,45,1,6.271709978,1.00190617,-46.52829002,0,20-03-2024,20-03-2024 15.00,2024-03-20 21:16:18.155921534,22-03-2024 19.48,15
12516,delhivery,documents,ev bike,two day,east,hot,285.9,41.65,no,delivered,4,1554.45,52.8,30,1.1,11.8708734,0.99343672,-40.9291266,0,06-04-2024,06-04-2024 12.00,2024-04-06 23:52:15.144241479,08-04-2024 16.48,12
12517,ecom express,furniture,ev van,standard,north,stormy,106.6,24.52,no,delivered,4,606.56,48,40,1.1,4.020335132,0.999849571,-43.97966487,0,27-06-2024,27-06-2024 10.00,2024-06-27 14:01:13.206476899,29-06-2024 10.00,10
12518,fedex,documents,van,same day,south,stormy,63,34.86,no,delivered,4,519.58,24,45,1.1,2.84173999,0.994686582,-21.15826001,0,23-09-2024,23-09-2024 9.00,2024-09-23 11:50:30.263963215,24-09-2024 9.00,9
12519,xpressbees,documents,scooter,same day,north,hot,74.3,17.39,no,delivered,3,523.67,24,40,1.1,2.99244643,1.005583797,-21.00755357,0,28-07-2024,28-07-2024 10.00,2024-07-28 12:59:32.807146801,29-07-2024 10.00,10
12520,ekart,documents,van,standard,north,foggy,223.2,18.61,no,delivered,3,1171.83,52.8,45,1.15,6.724424022,1.002593401,-46.07557598,0,08-07-2024,08-07-2024 18.00,2024-07-09 00:43:27.926477432,10-07-2024 22.48,18
12521,delhivery,clothing,van,standard,central,foggy,73.1,40.51,no,delivered,4,487.03,48,45,1.15,3.352691085,0.99343672,-44.64730892,0,19-01-2024,19-01-2024 16.00,2024-01-19 19:21:09.687904347,21-01-2024 16.00,16
12522,amazon logistics,furniture,van,standard,south,rainy,101.1,29.64,no,delivered,4,594.42,48,45,1.2,4.014998709,1.00190617,-43.98500129,0,07-08-2024,07-08-2024 10.00,2024-08-07 14:00:53.995353465,09-08-2024 10.00,10
12523,fedex,furniture,van,express,east,clear,183.5,23.6,yes,delayed,2,1038.3,8,45,1,5.022946198,0.994686582,-2.977053802,0,06-05-2024,06-05-2024 12.00,2024-05-06 17:01:22.606311079,06-05-2024 20.00,12
12524,blue dart,electronics,van,express,west,stormy,134.3,3.71,yes,delayed,2,732.63,8,45,1.1,3.918208274,1.000945045,-4.081791726,0,27-10-2024,27-10-2024 11.00,2024-10-27 14:55:05.549786353,27-10-2024 19.00,11
12525,shadowfax,furniture,van,same day,central,hot,64.7,46.06,no,delivered,3,561.68,24,45,1.1,3.151753038,1.002186885,-20.84824696,0,28-02-2024,28-02-2024 14.00,2024-02-28 17:09:06.310937649,29-02-2024 14.00,14
12526,delhivery,cosmetics,van,two day,east,rainy,145.3,28.95,no,delivered,5,813.35,48,45,1.2,5.13553801,0.99343672,-42.86446199,0,02-04-2024,02-04-2024 18.00,2024-04-02 23:08:07.936837432,04-04-2024 18.00,18
12527,fedex,electronics,van,express,central,cold,134,29.43,yes,delayed,3,808.29,8,45,1.05,4.247009983,0.994686582,-3.752990017,0,22-02-2024,22-02-2024 8.00,2024-02-22 12:14:49.235940405,22-02-2024 16.00,8
12528,xpressbees,documents,scooter,two day,east,clear,196.8,18.51,no,delivered,5,1039.53,48,40,1,5.8225313,1.005583797,-42.1774687,0,22-05-2024,22-05-2024 10.00,2024-05-22 15:49:21.112678282,24-05-2024 10.00,10
12529,xpressbees,automobile parts,truck,same day,north,cold,121.8,36.07,no,delivered,4,817.21,24,50,1.05,3.861713287,1.005583797,-20.13828671,0,30-07-2024,30-07-2024 12.00,2024-07-30 15:51:42.167832721,31-07-2024 12.00,12
12530,fedex,groceries,van,two day,central,cold,242.8,21.61,no,delivered,3,1278.83,52.8,45,1.05,6.608840222,0.994686582,-46.19115978,0,25-02-2024,25-02-2024 13.00,2024-02-25 19:36:31.824800636,27-02-2024 17.48,13
12531,dhl,electronics,scooter,express,south,clear,71.6,12.39,no,delivered,3,445.17,8,40,1,2.53478466,0.998811829,-5.46521534,0,30-08-2024,30-08-2024 8.00,2024-08-30 10:32:05.224775845,30-08-2024 16.00,8
12532,amazon logistics,furniture,ev bike,same day,west,hot,152.1,31.99,no,delivered,5,956.47,24,30,1.1,6.843800628,1.00190617,-17.15619937,0,19-10-2024,19-10-2024 12.00,2024-10-19 18:50:37.682259777,20-10-2024 12.00,12
12533,blue dart,groceries,ev van,two day,central,clear,240.6,30.88,no,delivered,5,1295.64,52.8,40,1,7.139340624,1.000945045,-45.66065938,0,15-01-2024,15-01-2024 13.00,2024-01-15 20:08:21.626247858,17-01-2024 17.48,13
12534,delhivery,clothing,van,two day,central,rainy,81.3,7.75,no,delivered,5,429.75,48,45,1.2,2.934612071,0.99343672,-45.06538793,0,19-01-2024,19-01-2024 16.00,2024-01-19 18:56:04.603457050,21-01-2024 16.00,16
12535,blue dart,electronics,truck,express,west,hot,71.7,27.88,no,delivered,4,492.14,8,50,1.1,2.74335014,1.000945045,-5.25664986,0,25-10-2024,25-10-2024 11.00,2024-10-25 13:44:36.060504594,25-10-2024 19.00,11
12536,amazon logistics,fragile items,ev van,express,south,clear,172.4,45.6,no,delivered,5,1048.8,8,40,1,5.732907105,1.00190617,-2.267092895,0,09-08-2024,09-08-2024 8.00,2024-08-09 13:43:58.465576470,09-08-2024 16.00,8
12537,fedex,fragile items,scooter,standard,west,rainy,162.2,20.28,no,delivered,4,871.84,48,40,1.2,5.92109071,0.994686582,-42.07890929,0,08-12-2024,08-12-2024 17.00,2024-12-08 22:55:15.926556961,10-12-2024 17.00,17
12538,delhivery,cosmetics,scooter,same day,east,rainy,285.7,26.39,yes,delayed,3,1607.67,26.4,40,1.2,9.740011242,0.99343672,-16.65998876,0,06-04-2024,06-04-2024 11.00,2024-04-06 20:44:24.040470602,07-04-2024 13.24,11
12539,blue dart,electronics,van,same day,west,clear,241.7,9.47,no,delivered,3,1336.91,26.4,45,1,6.066238564,1.000945045,-20.33376144,0,30-10-2024,30-10-2024 13.00,2024-10-30 19:03:58.458829705,31-10-2024 15.24,13
12540,delhivery,fragile items,van,express,south,stormy,92.8,35.92,yes,delayed,3,621.76,8,45,1.1,3.584999639,0.99343672,-4.415000361,0,22-08-2024,22-08-2024 9.00,2024-08-22 12:35:05.998699114,22-08-2024 17.00,9
12541,amazon logistics,furniture,van,standard,west,stormy,43.5,10.53,no,delivered,4,249.09,48,45,1.1,1.848510204,1.00190617,-46.1514898,0,16-10-2024,16-10-2024 15.00,2024-10-16 16:50:54.636735199,18-10-2024 15.00,15
12542,fedex,furniture,truck,two day,east,hot,76,31.26,no,delivered,5,473.78,48,50,1.1,2.894259441,0.994686582,-45.10574056,0,03-05-2024,03-05-2024 17.00,2024-05-03 19:53:39.333988716,05-05-2024 17.00,17
12543,delhivery,fragile items,scooter,two day,central,hot,122,42.84,no,delivered,4,738.52,48,40,1.1,4.815664632,0.99343672,-43.18433537,0,20-01-2024,20-01-2024 18.00,2024-01-20 22:48:56.392676366,22-01-2024 18.00,18
12544,blue dart,groceries,truck,two day,north,foggy,28,23.44,no,delivered,4,210.32,48,50,1.15,1.759781502,1.000945045,-46.2402185,0,02-06-2024,02-06-2024 17.00,2024-06-02 18:45:35.213405893,04-06-2024 17.00,17
12545,shadowfax,documents,bike,express,west,foggy,80.9,14.7,yes,delayed,3,498.6,8,35,1.15,3.579052756,1.002186885,-4.420947244,0,14-12-2024,14-12-2024 10.00,2024-12-14 13:34:44.589922618,14-12-2024 18.00,10
12546,shadowfax,documents,ev van,same day,east,cold,240.9,42.87,yes,failed,2,1433.11,26.4,40,1.05,7.765840946,1.002186885,-18.63415905,0,15-05-2024,15-05-2024 14.00,2024-05-15 21:45:57.027405384,16-05-2024 16.24,14
12547,amazon logistics,automobile parts,scooter,two day,east,clear,173.7,8.47,no,delivered,5,893.91,48,40,1,5.021453533,1.00190617,-42.97854647,0,18-03-2024,18-03-2024 18.00,2024-03-18 23:01:17.232719800,20-03-2024 18.00,18
12548,delhivery,furniture,scooter,two day,east,rainy,12.6,16.5,no,delivered,4,112.5,48,40,1.2,1.364982054,0.99343672,-46.63501795,0,29-03-2024,29-03-2024 11.00,2024-03-29 12:21:53.935392682,31-03-2024 11.00,11
12549,delhivery,pharmacy,bike,express,north,rainy,3.7,2.57,yes,delayed,2,95.6674,8,35,1.2,0.783361753,0.99343672,-7.216638247,0,09-06-2024,09-06-2024 8.00,2024-06-09 08:47:00.102310576,09-06-2024 16.00,8
12550,delhivery,pharmacy,van,two day,east,cold,116,21.88,no,delivered,4,645.64,48,45,1.05,3.666920638,0.99343672,-44.33307936,0,01-04-2024,01-04-2024 13.00,2024-04-01 16:40:00.914297613,03-04-2024 13.00,13
12551,dhl,clothing,ev van,same day,east,rainy,13.6,3.89,no,delivered,4,179.67,24,40,1.2,1.100051396,0.998811829,-22.8999486,0,06-04-2024,06-04-2024 9.00,2024-04-06 10:06:00.185026057,07-04-2024 9.00,9
12552,xpressbees,groceries,truck,standard,south,stormy,92.9,17.44,no,delivered,4,516.82,48,50,1.1,2.994105643,1.005583797,-45.00589436,0,09-10-2024,09-10-2024 15.00,2024-10-09 17:59:38.780314555,11-10-2024 15.00,15
12553,shadowfax,automobile parts,ev bike,standard,central,foggy,69.8,32.09,no,delivered,3,445.27,48,30,1.15,3.997459577,1.002186885,-44.00254042,0,28-02-2024,28-02-2024 12.00,2024-02-28 15:59:50.854477038,01-03-2024 12.00,12
12554,blue dart,clothing,truck,express,south,hot,145.4,33.14,no,delivered,4,876.42,8,50,1.1,4.482111796,1.000945045,-3.517888204,0,16-08-2024,16-08-2024 12.00,2024-08-16 16:28:55.602465124,16-08-2024 20.00,12
12555,shadowfax,automobile parts,van,two day,east,foggy,167.2,44.39,no,delivered,3,969.17,48,45,1.15,5.881693411,1.002186885,-42.11830659,0,13-05-2024,13-05-2024 15.00,2024-05-13 20:52:54.096280179,15-05-2024 15.00,15
12556,shadowfax,documents,ev bike,same day,south,stormy,205.5,43.84,no,delivered,3,1259.02,26.4,30,1.1,9.069270176,1.002186885,-17.33072982,0,04-10-2024,04-10-2024 13.00,2024-10-04 22:04:09.372634996,05-10-2024 15.24,13
12557,blue dart,documents,van,same day,east,clear,127.7,38.88,no,delivered,4,855.14,24,45,1,4.119266993,1.000945045,-19.88073301,0,25-03-2024,25-03-2024 14.00,2024-03-25 18:07:09.361174490,26-03-2024 14.00,14
12558,xpressbees,electronics,ev bike,same day,east,cold,180.4,17.45,no,delivered,4,1054.35,24,30,1.05,7.245683768,1.005583797,-16.75431623,0,21-05-2024,21-05-2024 12.00,2024-05-21 19:14:44.461563975,22-05-2024 12.00,12
12559,dhl,pharmacy,ev van,two day,west,clear,185.3,1.81,no,delivered,5,931.93,48,40,1,5.162558701,0.998811829,-42.8374413,0,13-11-2024,13-11-2024 17.00,2024-11-13 22:09:45.211324341,15-11-2024 17.00,17
12560,delhivery,documents,bike,same day,south,clear,100,21.54,no,delivered,5,664.62,24,35,1,3.763081528,0.99343672,-20.23691847,0,23-08-2024,23-08-2024 13.00,2024-08-23 16:45:47.093501584,24-08-2024 13.00,13
12561,dhl,furniture,scooter,express,south,foggy,88.5,21.42,yes,delayed,3,556.76,8,40,1.15,3.607743285,0.998811829,-4.392256715,0,30-08-2024,30-08-2024 8.00,2024-08-30 11:36:27.875826788,30-08-2024 16.00,8
12562,xpressbees,pharmacy,ev bike,express,west,foggy,200.5,4.52,yes,delayed,2,1066.06,8.8,30,1.15,8.411500639,1.005583797,-0.388499361,0,25-12-2024,25-12-2024 8.00,2024-12-25 16:24:41.402298805,25-12-2024 16.48,8
12563,xpressbees,pharmacy,bike,same day,west,foggy,68.5,0.81,no,delivered,4,444.93,24,35,1.15,2.860226526,1.005583797,-21.13977347,0,21-12-2024,21-12-2024 13.00,2024-12-21 15:51:36.815493193,22-12-2024 13.00,13
12564,ekart,automobile parts,ev bike,standard,east,rainy,19.5,23.17,no,delivered,5,167.01,48,30,1.2,1.941101033,1.002593401,-46.05889897,0,23-04-2024,23-04-2024 15.00,2024-04-23 16:56:27.963717835,25-04-2024 15.00,15
12565,xpressbees,pharmacy,scooter,two day,east,rainy,17,45.3,no,delivered,3,220.9,48,40,1.2,2.209468718,1.005583797,-45.79053128,0,17-05-2024,17-05-2024 10.00,2024-05-17 12:12:34.087385016,19-05-2024 10.00,10
12566,dhl,clothing,truck,two day,north,rainy,101.2,27.32,no,delivered,4,587.96,48,50,1.2,3.680102208,0.998811829,-44.31989779,0,19-06-2024,19-06-2024 10.00,2024-06-19 13:40:48.367949448,21-06-2024 10.00,10
12567,fedex,cosmetics,truck,express,east,foggy,293.1,15.61,yes,delayed,3,1562.33,8.8,50,1.15,7.634547763,0.994686582,-1.165452237,0,09-05-2024,09-05-2024 9.00,2024-05-09 16:38:04.371947685,09-05-2024 17.48,9
12568,delhivery,electronics,scooter,same day,south,hot,148.8,17.97,no,delivered,4,897.91,24,40,1.1,5.004278528,0.99343672,-18.99572147,0,24-08-2024,24-08-2024 15.00,2024-08-24 20:00:15.402700857,25-08-2024 15.00,15
12569,ecom express,fragile items,ev van,two day,north,clear,95,48.04,no,delivered,5,619.12,48,40,1,3.835222983,0.999849571,-44.16477702,0,27-06-2024,27-06-2024 18.00,2024-06-27 21:50:06.802738684,29-06-2024 18.00,18
12570,amazon logistics,documents,ev van,same day,west,stormy,201,49.52,yes,delayed,2,1254.34,26.4,40,1.1,7.180601406,1.00190617,-19.21939859,0,20-10-2024,20-10-2024 15.00,2024-10-20 22:10:50.165060926,21-10-2024 17.24,15
12571,blue dart,cosmetics,scooter,standard,east,foggy,43.4,47.94,no,delivered,3,360.82,48,40,1.15,2.928134605,1.000945045,-45.0718654,0,22-03-2024,22-03-2024 11.00,2024-03-22 13:55:41.284577391,24-03-2024 11.00,11
12572,shadowfax,clothing,ev bike,standard,east,clear,260.8,47.51,no,delivered,4,1446.53,52.8,30,1,10.16571608,1.002186885,-42.63428392,0,15-05-2024,15-05-2024 10.00,2024-05-15 20:09:56.577884641,17-05-2024 14.48,10
12573,amazon logistics,groceries,ev bike,same day,west,foggy,297.1,30.97,yes,delayed,2,1632.7206,26.4,30,1.15,12.70030622,1.00190617,-13.69969378,0,23-10-2024,23-10-2024 9.00,2024-10-23 21:42:01.102381578,24-10-2024 11.24,9
12574,fedex,cosmetics,scooter,standard,south,cold,187.5,18.77,no,delivered,5,993.81,48,40,1.05,5.810009086,0.994686582,-42.18999091,0,26-09-2024,26-09-2024 18.00,2024-09-26 23:48:36.032710410,28-09-2024 18.00,18
12575,blue dart,pharmacy,ev bike,two day,south,clear,36.9,10.33,no,delivered,5,215.49,48,30,1,1.938430173,1.000945045,-46.06156983,0,13-08-2024,13-08-2024 14.00,2024-08-13 15:56:18.348623448,15-08-2024 14.00,14
12576,ecom express,electronics,scooter,express,north,clear,277.6,45.22,no,delivered,4,1573.66,8.8,40,1,8.343144757,0.999849571,-0.456855243,0,01-07-2024,01-07-2024 12.00,2024-07-01 20:20:35.321125369,01-07-2024 20.48,12
12577,ekart,electronics,scooter,two day,north,cold,34.2,26.4,no,delivered,3,250.2,48,40,1.05,1.982277544,1.002593401,-46.01772246,0,03-07-2024,03-07-2024 18.00,2024-07-03 19:58:56.199157428,05-07-2024 18.00,18
12578,dhl,automobile parts,ev bike,standard,central,hot,40.7,35.81,no,delivered,5,310.93,48,30,1.1,2.826790628,0.998811829,-45.17320937,0,26-01-2024,26-01-2024 11.00,2024-01-26 13:49:36.446259270,28-01-2024 11.00,11
12579,dhl,furniture,bike,express,south,foggy,215.5,22.43,yes,failed,2,1194.79,8.8,35,1.15,8.161895024,0.998811829,-0.638104976,0,02-09-2024,02-09-2024 11.00,2024-09-02 19:09:42.822084643,02-09-2024 19.48,11
12580,ecom express,fragile items,ev van,standard,east,hot,217.6,2.09,no,delivered,5,1094.27,52.8,40,1.1,6.578990178,0.999849571,-46.22100982,0,20-04-2024,20-04-2024 16.00,2024-04-20 22:34:44.364639579,22-04-2024 20.48,16
12581,fedex,electronics,van,express,central,stormy,68.6,36.73,yes,delayed,2,503.19,8,45,1.1,3.018822937,0.994686582,-4.981177063,0,20-02-2024,20-02-2024 12.00,2024-02-20 15:01:07.762572350,20-02-2024 20.00,12
12582,xpressbees,furniture,van,standard,south,hot,205.6,37.17,no,delivered,4,1139.51,52.8,45,1.1,6.429217881,1.005583797,-46.37078212,0,12-10-2024,12-10-2024 10.00,2024-10-12 16:25:45.184371974,14-10-2024 14.48,10
12583,ecom express,pharmacy,ev bike,express,north,foggy,278.2,43.24,yes,delayed,2,1570.72,8.8,30,1.15,12.232013,0.999849571,3.432013002,1,01-07-2024,01-07-2024 9.00,2024-07-01 21:13:55.246808316,01-07-2024 17.48,9
12584,ecom express,automobile parts,ev van,express,west,stormy,250.4,44.32,yes,failed,1,1434.96,8.8,40,1.1,8.409774732,0.999849571,-0.390225268,0,24-11-2024,24-11-2024 11.00,2024-11-24 19:24:35.189036755,24-11-2024 19.48,11
12585,amazon logistics,cosmetics,ev bike,same day,south,rainy,80.3,9,yes,delayed,3,528.5,24,30,1.2,4.035678053,1.00190617,-19.96432195,0,06-08-2024,06-08-2024 10.00,2024-08-06 14:02:08.440989518,07-08-2024 10.00,10
12586,ecom express,pharmacy,van,standard,south,foggy,104,46,no,delivered,4,658,48,45,1.15,4.290132319,0.999849571,-43.70986768,0,08-09-2024,08-09-2024 18.00,2024-09-08 22:17:24.476347388,10-09-2024 18.00,18
12587,ecom express,documents,ev bike,express,west,clear,292.7,45.08,no,delivered,5,1632.7206,8.8,30,1,11.15658814,0.999849571,2.356588135,1,25-11-2024,25-11-2024 9.00,2024-11-25 20:09:23.717287738,25-11-2024 17.48,9
12588,ecom express,automobile parts,van,same day,south,rainy,139.7,30.44,yes,failed,2,889.82,24,45,1.2,5.055132778,0.999849571,-18.94486722,0,09-09-2024,09-09-2024 12.00,2024-09-09 17:03:18.478002286,10-09-2024 12.00,12
12589,shadowfax,documents,truck,express,north,hot,257.7,2.94,yes,delayed,3,1347.32,8.8,50,1.1,6.297822563,1.002186885,-2.502177437,0,25-07-2024,25-07-2024 9.00,2024-07-25 15:17:52.161227840,25-07-2024 17.48,9
12590,blue dart,documents,ev bike,same day,central,stormy,10.3,47.96,no,delivered,5,295.38,24,30,1.1,1.984660488,1.000945045,-22.01533951,0,09-01-2024,09-01-2024 11.00,2024-01-09 12:59:04.777757887,10-01-2024 11.00,11
12591,blue dart,cosmetics,truck,two day,central,clear,10.7,35.72,no,delivered,4,160.66,48,50,1,1.429749902,1.000945045,-46.5702501,0,09-01-2024,09-01-2024 15.00,2024-01-09 16:25:47.099645634,11-01-2024 15.00,15
12592,amazon logistics,automobile parts,bike,same day,central,clear,50.8,6.11,no,delivered,5,372.33,24,35,1,2.07758126,1.00190617,-21.92241874,0,02-01-2024,02-01-2024 15.00,2024-01-02 17:04:39.292535794,03-01-2024 15.00,15
12593,ekart,fragile items,bike,two day,north,cold,82.5,39.11,no,delivered,5,529.83,48,35,1.05,3.831220191,1.002593401,-44.16877981,0,04-07-2024,04-07-2024 16.00,2024-07-04 19:49:52.392687592,06-07-2024 16.00,16
12594,amazon logistics,clothing,bike,two day,east,stormy,265.5,25.58,no,delivered,4,1404.24,52.8,35,1.1,9.475072451,1.00190617,-43.32492755,0,20-03-2024,20-03-2024 18.00,2024-03-21 03:28:30.260823031,22-03-2024 22.48,18
12595,ecom express,fragile items,bike,same day,central,foggy,43.9,44.23,no,delivered,4,452.19,24,35,1.15,3.034262061,0.999849571,-20.96573794,0,04-02-2024,04-02-2024 10.00,2024-02-04 13:02:03.343418098,05-02-2024 10.00,10
12596,shadowfax,groceries,ev bike,express,west,rainy,246.5,7.87,yes,delayed,2,1306.11,8.8,30,1.2,10.67216788,1.002186885,1.872167881,1,18-12-2024,18-12-2024 10.00,2024-12-18 20:40:19.804371672,18-12-2024 18.48,10
12597,xpressbees,clothing,scooter,express,south,rainy,207.8,25.76,yes,delayed,2,1166.28,8.8,40,1.2,7.493851793,1.005583797,-1.306148207,0,12-10-2024,12-10-2024 8.00,2024-10-12 15:29:37.866454630,12-10-2024 16.48,8
12598,ekart,automobile parts,scooter,two day,south,stormy,141.4,43.99,no,delivered,5,838.97,48,40,1.1,5.420300655,1.002593401,-42.57969935,0,17-09-2024,17-09-2024 10.00,2024-09-17 15:25:13.082356336,19-09-2024 10.00,10
12599,dhl,automobile parts,scooter,two day,south,clear,157.8,32.1,no,delivered,4,885.3,48,40,1,5.080955775,0.998811829,-42.91904423,0,01-09-2024,01-09-2024 11.00,2024-09-01 16:04:51.440789157,03-09-2024 11.00,11
12600,ecom express,groceries,scooter,standard,west,foggy,174.5,19.86,no,delivered,4,932.08,48,40,1.15,6.047745105,0.999849571,-41.9522549,0,21-11-2024,21-11-2024 16.00,2024-11-21 22:02:51.882376390,23-11-2024 16.00,16
12601,amazon logistics,electronics,ev van,same day,west,hot,92,13.01,no,delivered,3,599.03,24,40,1.1,3.372636587,1.00190617,-20.62736341,0,17-10-2024,17-10-2024 14.00,2024-10-17 17:22:21.491714928,18-10-2024 14.00,14
12602,blue dart,clothing,bike,express,west,hot,239.3,36.53,no,delivered,4,1356.09,8.8,35,1.1,8.882903956,1.000945045,0.082903956,1,30-10-2024,30-10-2024 9.00,2024-10-30 17:52:58.454243320,30-10-2024 17.48,9
12603,ecom express,furniture,scooter,two day,south,foggy,51.2,19.77,no,delivered,4,315.31,48,40,1.15,2.501333669,0.999849571,-45.49866633,0,06-09-2024,06-09-2024 16.00,2024-09-06 18:30:04.801209498,08-09-2024 16.00,16
12604,fedex,electronics,scooter,express,west,stormy,50.8,33.14,yes,failed,1,403.42,8,40,1.1,2.661860868,0.994686582,-5.338139132,0,04-12-2024,04-12-2024 10.00,2024-12-04 12:39:42.699125869,04-12-2024 18.00,10
12605,amazon logistics,documents,bike,standard,east,hot,185.7,20.16,no,delivered,4,988.98,48,35,1.1,6.842824485,1.00190617,-41.15717552,0,18-03-2024,18-03-2024 18.00,2024-03-19 00:50:34.168145449,20-03-2024 18.00,18
12606,fedex,clothing,scooter,two day,north,foggy,96.8,24.24,no,delivered,3,556.72,48,40,1.15,3.894715205,0.994686582,-44.10528479,0,13-07-2024,13-07-2024 12.00,2024-07-13 15:53:40.974739666,15-07-2024 12.00,12
12607,shadowfax,automobile parts,scooter,same day,west,hot,5.2,5.36,no,delivered,4,142.08,24,40,1.1,0.812693389,1.002186885,-23.18730661,0,12-12-2024,12-12-2024 9.00,2024-12-12 09:48:45.696201015,13-12-2024 9.00,9
12608,blue dart,groceries,van,two day,north,stormy,193.2,43.42,no,delivered,5,1096.26,48,45,1.1,6.233792316,1.000945045,-41.76620768,0,06-06-2024,06-06-2024 10.00,2024-06-06 16:14:01.652336203,08-06-2024 10.00,10
12609,dhl,groceries,bike,two day,north,rainy,241.8,38.76,no,delivered,5,1325.28,52.8,35,1.2,9.808857252,0.998811829,-42.99114275,0,23-06-2024,23-06-2024 18.00,2024-06-24 03:48:31.886106008,25-06-2024 22.48,18
12610,xpressbees,groceries,ev van,express,west,rainy,199.7,48.62,yes,delayed,3,1194.36,8,40,1.2,7.801198425,1.005583797,-0.198801575,0,25-12-2024,25-12-2024 10.00,2024-12-25 17:48:04.314328452,25-12-2024 18.00,10
12611,amazon logistics,electronics,ev bike,express,north,rainy,142.8,27.49,yes,delayed,3,846.47,8,30,1.2,6.98504936,1.00190617,-1.01495064,0,28-05-2024,28-05-2024 10.00,2024-05-28 16:59:06.177694408,28-05-2024 18.00,10
12612,delhivery,furniture,truck,two day,east,cold,207.6,36.92,no,delivered,4,1148.76,52.8,50,1.05,5.622772361,0.99343672,-47.17722764,0,04-04-2024,04-04-2024 10.00,2024-04-04 15:37:21.980500550,06-04-2024 14.48,10
12613,delhivery,automobile parts,truck,express,south,clear,132.5,5.27,yes,delayed,2,728.31,8,50,1,3.234033899,0.99343672,-4.765966101,0,24-08-2024,24-08-2024 12.00,2024-08-24 15:14:02.522035910,24-08-2024 20.00,12
12614,xpressbees,fragile items,ev bike,standard,central,clear,193.4,17.41,no,delivered,5,1019.23,48,30,1,7.335599719,1.005583797,-40.66440028,0,11-03-2024,11-03-2024 16.00,2024-03-11 23:20:08.158988126,13-03-2024 16.00,16
12615,fedex,documents,ev van,same day,south,hot,125.7,10.1,no,delivered,4,758.8,24,40,1.1,4.206479821,0.994686582,-19.79352018,0,24-09-2024,24-09-2024 10.00,2024-09-24 14:12:23.327355067,25-09-2024 10.00,10
12616,amazon logistics,electronics,bike,same day,north,foggy,219.5,12.18,yes,delayed,3,1234.04,26.4,35,1.15,8.082660469,1.00190617,-18.31733953,0,30-05-2024,30-05-2024 14.00,2024-05-30 22:04:57.577690106,31-05-2024 16.24,14
12617,delhivery,cosmetics,truck,two day,north,hot,286.5,8.71,no,delivered,4,1458.63,52.8,50,1.1,6.998384188,0.99343672,-45.80161581,0,17-06-2024,17-06-2024 15.00,2024-06-17 21:59:54.183075694,19-06-2024 19.48,15
12618,dhl,fragile items,scooter,standard,central,clear,224.1,19.69,no,delivered,5,1179.57,52.8,40,1,6.488581286,0.998811829,-46.31141871,0,01-02-2024,01-02-2024 18.00,2024-02-02 00:29:18.892627994,03-02-2024 22.48,18
12619,delhivery,automobile parts,van,express,central,hot,179.3,14.63,yes,delayed,2,990.39,8,45,1.1,5.220260502,0.99343672,-2.779739498,0,22-01-2024,22-01-2024 9.00,2024-01-22 14:13:12.937805511,22-01-2024 17.00,9
